13, 0.00, 0.00,17.00,1.00,17.00,1.00,17.00,1.00,17.00,1.00,17.00,1.00,17.00,0.00,17.00,0.00,17.00,0.00,17.00,0.00,17.00,0.00,17.00,1.00,17.00,1.00,17.00,3.00,15.00,-2.00,16.00,4.00,16.00,3.00,16.00,2.00,16.00,1.00,16.00,2.00,16.00,1.00,17.00,1.00,18.00,0.00,18.00,-1.00,18.00,-2.00,18.00,-2.00,21.00,8.00,20.00,0.00,19.00,-2.00,20.00,-2.00,19.00,-4.00,20.00,-3.00,20.00,-3.00,20.00,-3.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
14, 0.00, 0.00,15.00,1.00,15.00,1.00,15.00,1.00,15.00,1.00,15.00,1.00,14.00,0.00,13.00,0.00,12.00,1.00,11.00,1.00,10.00,1.00,11.00,3.00,11.00,1.00,11.00,-2.00,12.00,-2.00,14.00,4.00,15.00,4.00,14.00,1.00,14.00,3.00,14.00,4.00,13.00,3.00,13.00,1.00,13.00,2.00,14.00,1.00,15.00,1.00,15.00,1.00,18.00,11.00,18.00,11.00,18.00,11.00,18.00,11.00,18.00,11.00,20.00,1.00,20.00,1.00,20.00,1.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
15, 0.00, 0.00,14.00,3.00,14.00,3.00,14.00,3.00,14.00,3.00,14.00,3.00,15.00,1.00,16.00,2.00,17.00,2.00,17.00,2.00,17.00,3.00,17.00,3.00,17.00,3.00,16.00,5.00,14.00,0.00,15.00,7.00,14.00,6.00,13.00,2.00,13.00,3.00,13.00,5.00,13.00,4.00,13.00,3.00,15.00,3.00,16.00,3.00,18.00,2.00,19.00,2.00,22.00,12.00,22.00,12.00,22.00,2.00,23.00,1.00,23.00,0.00,22.00,1.00,22.00,1.00,22.00,1.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
16, 0.00, 0.00,17.00,4.00,17.00,4.00,17.00,4.00,17.00,4.00,17.00,4.00,17.00,4.00,17.00,4.00,17.00,6.00,16.00,6.00,16.00,6.00,17.00,8.00,17.00,6.00,17.00,4.00,17.00,3.00,18.00,9.00,17.00,4.00,17.00,3.00,16.00,4.00,17.00,7.00,17.00,7.00,16.00,4.00,18.00,4.00,18.00,4.00,19.00,2.00,20.00,4.00,22.00,11.00,22.00,11.00,22.00,11.00,22.00,11.00,22.00,11.00,22.00,11.00,22.00,11.00,22.00,11.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
17, 0.00, 0.00,18.00,2.00,18.00,2.00,18.00,2.00,18.00,2.00,18.00,2.00,18.00,-1.00,18.00,0.00,17.00,-1.00,16.00,-1.00,16.00,-1.00,16.00,0.00,16.00,2.00,16.00,2.00,16.00,3.00,16.00,3.00,17.00,3.00,16.00,0.00,16.00,1.00,16.00,2.00,17.00,3.00,18.00,6.00,20.00,2.00,21.00,2.00,22.00,-1.00,25.00,4.00,25.00,10.00,26.00,0.00,26.00,0.00,26.00,-1.00,25.00,-3.00,25.00,-2.00,25.00,-2.00,25.00,-2.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
18, 0.00, 0.00,20.00,3.00,20.00,3.00,20.00,3.00,20.00,3.00,20.00,3.00,20.00,3.00,19.00,3.00,20.00,5.00,20.00,4.00,19.00,3.00,20.00,5.00,20.00,1.00,21.00,2.00,20.00,1.00,20.00,1.00,21.00,6.00,19.00,1.00,19.00,3.00,19.00,5.00,19.00,5.00,20.00,2.00,22.00,5.00,22.00,2.00,24.00,2.00,24.00,2.00,27.00,12.00,27.00,12.00,27.00,12.00,27.00,12.00,27.00,12.00,27.00,12.00,27.00,12.00,27.00,12.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
19, 0.00, 0.00,24.00,5.00,24.00,5.00,24.00,5.00,24.00,5.00,24.00,5.00,23.00,5.00,22.00,5.00,21.00,6.00,21.00,7.00,20.00,7.00,21.00,8.00,21.00,7.00,21.00,5.00,21.00,3.00,22.00,4.00,23.00,9.00,23.00,7.00,23.00,7.00,23.00,8.00,23.00,8.00,22.00,5.00,23.00,6.00,23.00,5.00,24.00,5.00,25.00,5.00,27.00,14.00,27.00,14.00,27.00,14.00,27.00,14.00,27.00,14.00,27.00,14.00,27.00,14.00,27.00,14.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
20, 0.00, 0.00,23.00,7.00,23.00,7.00,23.00,7.00,23.00,7.00,23.00,7.00,22.00,7.00,22.00,7.00,21.00,7.00,21.00,7.00,20.00,7.00,20.00,7.00,19.00,7.00,19.00,7.00,20.00,7.00,20.00,8.00,20.00,8.00,21.00,7.00,21.00,7.00,21.00,7.00,22.00,7.00,22.00,7.00,24.00,7.00,25.00,6.00,25.00,3.00,26.00,4.00,29.00,12.00,29.00,12.00,29.00,3.00,28.00,3.00,27.00,1.00,27.00,3.00,27.00,3.00,27.00,3.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21, 0.00, 0.00,18.00,6.00,18.00,6.00,18.00,6.00,18.00,6.00,18.00,6.00,18.00,6.00,18.00,6.00,19.00,6.00,19.00,6.00,19.00,6.00,20.00,6.00,20.00,6.00,21.00,6.00,21.00,2.00,24.00,8.00,24.00,7.00,24.00,6.00,24.00,6.00,24.00,6.00,24.00,6.00,23.00,6.00,24.00,6.00,24.00,5.00,24.00,4.00,25.00,6.00,27.00,15.00,27.00,15.00,29.00,5.00,31.00,6.00,31.00,5.00,32.00,5.00,32.00,5.00,32.00,5.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
22, 0.00, 0.00,26.00,6.00,26.00,6.00,26.00,6.00,26.00,6.00,26.00,6.00,26.00,6.00,26.00,6.00,25.00,7.00,24.00,8.00,23.00,8.00,23.00,8.00,23.00,9.00,23.00,6.00,24.00,6.00,25.00,6.00,26.00,7.00,27.00,7.00,29.00,11.00,30.00,12.00,30.00,12.00,31.00,10.00,31.00,10.00,32.00,11.00,32.00,10.00,33.00,9.00,33.00,9.00,23.00,-1.00,23.00,-1.00,23.00,-1.00,23.00,-1.00,23.00,-1.00,23.00,-1.00,23.00,-1.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
23, 0.00, 0.00,32.00,11.00,32.00,11.00,32.00,11.00,32.00,11.00,32.00,11.00,31.00,11.00,31.00,10.00,31.00,11.00,31.00,11.00,31.00,11.00,32.00,11.00,34.00,13.00,35.00,14.00,35.00,9.00,36.00,9.00,36.00,10.00,36.00,11.00,36.00,13.00,35.00,13.00,35.00,13.00,34.00,12.00,33.00,11.00,33.00,11.00,33.00,11.00,34.00,10.00,34.00,10.00,43.00,0.00,37.00,8.00,40.00,9.00,41.00,9.00,40.00,7.00,40.00,7.00,40.00,7.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
24, 0.00, 0.00,33.00,13.00,33.00,13.00,33.00,13.00,33.00,13.00,33.00,13.00,32.00,13.00,31.00,12.00,31.00,13.00,31.00,13.00,30.00,12.00,31.00,12.00,32.00,14.00,33.00,15.00,34.00,16.00,33.00,11.00,33.00,17.00,32.00,14.00,30.00,13.00,29.00,13.00,29.00,13.00,29.00,13.00,30.00,13.00,31.00,8.00,32.00,8.00,34.00,7.00,34.00,7.00,39.00,8.00,39.00,9.00,38.00,9.00,38.00,8.00,36.00,9.00,36.00,9.00,36.00,9.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
25, 0.00, 0.00,30.00,10.00,30.00,10.00,30.00,10.00,30.00,10.00,30.00,10.00,31.00,9.00,32.00,7.00,33.00,8.00,33.00,7.00,33.00,7.00,34.00,10.00,33.00,11.00,33.00,13.00,32.00,12.00,31.00,13.00,30.00,13.00,30.00,13.00,29.00,11.00,28.00,10.00,28.00,11.00,29.00,13.00,29.00,13.00,29.00,8.00,30.00,9.00,30.00,7.00,30.00,7.00,34.00,7.00,35.00,6.00,36.00,6.00,38.00,7.00,36.00,4.00,36.00,4.00,36.00,4.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
26, 0.00, 0.00,29.00,9.00,29.00,9.00,29.00,9.00,29.00,9.00,29.00,9.00,29.00,9.00,29.00,9.00,30.00,10.00,30.00,10.00,31.00,10.00,32.00,10.00,33.00,12.00,34.00,13.00,34.00,7.00,36.00,13.00,36.00,13.00,36.00,10.00,34.00,10.00,34.00,11.00,33.00,11.00,33.00,10.00,33.00,10.00,34.00,10.00,35.00,10.00,37.00,9.00,37.00,9.00,42.00,7.00,43.00,7.00,43.00,6.00,44.00,7.00,44.00,7.00,44.00,7.00,44.00,7.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
27, 0.00, 0.00,36.00,11.00,36.00,11.00,36.00,11.00,36.00,11.00,36.00,11.00,37.00,11.00,38.00,11.00,37.00,11.00,37.00,12.00,36.00,11.00,35.00,11.00,34.00,12.00,34.00,13.00,34.00,13.00,35.00,14.00,34.00,9.00,36.00,11.00,37.00,12.00,39.00,13.00,40.00,13.00,41.00,12.00,43.00,11.00,43.00,11.00,44.00,11.00,45.00,11.00,45.00,11.00,46.00,8.00,47.00,9.00,47.00,9.00,48.00,8.00,49.00,7.00,49.00,7.00,49.00,7.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
28, 0.00, 0.00,44.00,8.00,44.00,8.00,44.00,8.00,44.00,8.00,44.00,8.00,44.00,7.00,43.00,6.00,44.00,10.00,43.00,7.00,43.00,7.00,43.00,8.00,44.00,8.00,45.00,9.00,46.00,10.00,46.00,11.00,46.00,11.00,46.00,11.00,45.00,9.00,44.00,8.00,44.00,9.00,45.00,12.00,46.00,12.00,47.00,6.00,48.00,5.00,50.00,5.00,50.00,5.00,50.00,5.00,50.00,5.00,54.00,5.00,54.00,5.00,54.00,5.00,54.00,5.00,54.00,5.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
29, 0.00, 0.00,48.00,7.00,48.00,7.00,48.00,7.00,48.00,7.00,48.00,7.00,48.00,6.00,48.00,5.00,49.00,6.00,48.00,5.00,48.00,5.00,48.00,5.00,48.00,6.00,47.00,5.00,47.00,5.00,46.00,6.00,46.00,6.00,44.00,3.00,44.00,3.00,44.00,4.00,44.00,4.00,45.00,8.00,46.00,6.00,47.00,4.00,49.00,2.00,51.00,6.00,57.00,9.00,57.00,9.00,57.00,9.00,54.00,0.00,54.00,0.00,54.00,0.00,54.00,0.00,54.00,0.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
30, 0.00, 0.00,44.00,2.00,44.00,2.00,44.00,2.00,44.00,2.00,44.00,2.00,44.00,2.00,43.00,3.00,43.00,4.00,42.00,4.00,42.00,4.00,42.00,5.00,42.00,3.00,44.00,7.00,43.00,1.00,45.00,3.00,46.00,8.00,45.00,3.00,45.00,3.00,45.00,4.00,45.00,4.00,45.00,3.00,46.00,3.00,46.00,2.00,46.00,1.00,48.00,3.00,48.00,8.00,48.00,8.00,48.00,8.00,48.00,8.00,48.00,8.00,48.00,8.00,48.00,8.00,48.00,8.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
31, 0.00, 0.00,43.00,3.00,43.00,3.00,43.00,3.00,43.00,4.00,43.00,4.00,42.00,2.00,42.00,3.00,42.00,2.00,42.00,2.00,42.00,2.00,43.00,2.00,43.00,2.00,44.00,1.00,44.00,1.00,44.00,1.00,44.00,1.00,43.00,-1.00,41.00,-1.00,40.00,1.00,40.00,4.00,40.00,5.00,40.00,0.00,41.00,0.00,43.00,-3.00,43.00,-3.00,43.00,-3.00,43.00,-3.00,50.00,-5.00,50.00,-5.00,50.00,-5.00,50.00,-5.00,50.00,-5.00,50.00,-5.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
32, 0.00, 0.00,43.00,0.00,43.00,0.00,43.00,0.00,43.00,0.00,43.00,0.00,43.00,-1.00,43.00,-1.00,43.00,-1.00,43.00,-1.00,43.00,-1.00,43.00,-1.00,43.00,0.00,43.00,0.00,42.00,0.00,41.00,0.00,41.00,-1.00,40.00,-1.00,39.00,-1.00,39.00,-1.00,39.00,-1.00,40.00,-1.00,41.00,-3.00,42.00,-4.00,45.00,-5.00,45.00,-5.00,45.00,-5.00,38.00,-2.00,38.00,-2.00,38.00,-2.00,38.00,-2.00,38.00,-2.00,38.00,-2.00,38.00,-2.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
33, 0.00, 0.00,42.00,-2.00,42.00,-2.00,42.00,-2.00,42.00,-2.00,42.00,-2.00,42.00,-3.00,42.00,-2.00,42.00,-3.00,41.00,-5.00,42.00,-5.00,43.00,-5.00,44.00,-4.00,46.00,-5.00,48.00,-3.00,48.00,-3.00,49.00,-2.00,49.00,-3.00,49.00,-2.00,49.00,-2.00,48.00,-2.00,48.00,-2.00,47.00,-5.00,47.00,-6.00,48.00,-7.00,48.00,-7.00,51.00,-6.00,51.00,-6.00,51.00,-8.00,52.00,-7.00,52.00,-7.00,52.00,-7.00,52.00,-7.00,52.00,-7.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
34, 0.00, 0.00,47.00,-5.00,47.00,-5.00,47.00,-5.00,47.00,-5.00,47.00,-5.00,47.00,-5.00,46.00,-4.00,45.00,-4.00,44.00,-4.00,44.00,-4.00,44.00,-2.00,44.00,-1.00,44.00,-5.00,45.00,-5.00,46.00,-4.00,47.00,-4.00,47.00,-4.00,48.00,-3.00,48.00,-4.00,48.00,-4.00,49.00,-4.00,48.00,-5.00,48.00,-6.00,49.00,-7.00,49.00,-7.00,46.00,-16.00,51.00,-7.00,52.00,-7.00,54.00,-8.00,55.00,-9.00,56.00,-8.00,56.00,-8.00,56.00,-8.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
35, 0.00, 0.00,45.00,-3.00,45.00,-3.00,45.00,-3.00,45.00,-3.00,45.00,-3.00,44.00,-4.00,43.00,-3.00,42.00,-3.00,42.00,-3.00,42.00,-3.00,42.00,-3.00,43.00,-1.00,42.00,-6.00,44.00,1.00,43.00,0.00,43.00,-2.00,42.00,-3.00,42.00,-2.00,43.00,-2.00,43.00,-2.00,44.00,-3.00,45.00,-5.00,45.00,-5.00,46.00,-8.00,46.00,-8.00,49.00,-7.00,49.00,-8.00,49.00,-8.00,48.00,-8.00,48.00,-10.00,48.00,-9.00,48.00,-9.00,48.00,-9.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
36, 0.00, 0.00,41.00,-2.00,41.00,-2.00,41.00,-2.00,41.00,-2.00,41.00,-2.00,40.00,-3.00,40.00,-2.00,39.00,-2.00,38.00,-3.00,38.00,-4.00,39.00,-2.00,40.00,-2.00,41.00,-2.00,42.00,-1.00,42.00,0.00,42.00,-2.00,41.00,-2.00,41.00,-1.00,40.00,-1.00,40.00,0.00,41.00,2.00,41.00,-2.00,41.00,-2.00,41.00,-5.00,41.00,-5.00,41.00,-5.00,46.00,-4.00,46.00,-7.00,47.00,-7.00,47.00,-9.00,46.00,-9.00,46.00,-9.00,46.00,-9.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
37, 0.00, 0.00,38.00,-7.00,38.00,-7.00,38.00,-7.00,38.00,-7.00,38.00,-7.00,38.00,-7.00,38.00,-6.00,38.00,-6.00,38.00,-5.00,39.00,-4.00,39.00,-3.00,40.00,-2.00,40.00,-2.00,39.00,-6.00,40.00,0.00,40.00,-2.00,39.00,-2.00,38.00,-2.00,37.00,-3.00,37.00,-2.00,37.00,-2.00,38.00,-5.00,38.00,-5.00,40.00,-7.00,40.00,-7.00,40.00,-7.00,45.00,-3.00,45.00,-5.00,44.00,-7.00,45.00,-8.00,44.00,-9.00,44.00,-9.00,44.00,-9.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
38, 0.00, 0.00,38.00,-6.00,38.00,-6.00,38.00,-6.00,38.00,-6.00,38.00,-6.00,37.00,-7.00,38.00,-5.00,37.00,-5.00,37.00,-4.00,37.00,-4.00,37.00,-3.00,38.00,-2.00,38.00,-3.00,39.00,-3.00,40.00,-3.00,40.00,-3.00,40.00,-5.00,38.00,-8.00,38.00,-7.00,39.00,-3.00,38.00,-5.00,38.00,-8.00,39.00,-7.00,41.00,-8.00,41.00,-8.00,44.00,-8.00,44.00,-9.00,43.00,-10.00,42.00,-11.00,42.00,-11.00,41.00,-13.00,41.00,-13.00,41.00,-13.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
