0, 0.00, 0.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,35.00,-13.00,35.00,-13.00,36.00,-12.00,36.00,-12.00,36.00,-15.00,37.00,-14.00,38.00,-11.00,38.00,-11.00,38.00,-16.00,39.00,-11.00,38.00,-11.00,38.00,-10.00,38.00,-10.00,37.00,-14.00,37.00,-14.00,38.00,-16.00,38.00,-18.00,38.00,-18.00,39.00,-18.00,40.00,-18.00,41.00,-17.00,41.00,-18.00,42.00,-17.00,42.00,-18.00,42.00,-18.00,42.00,-18.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1, 0.00, 0.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,35.00,-13.00,35.00,-13.00,36.00,-12.00,36.00,-12.00,36.00,-15.00,37.00,-14.00,38.00,-11.00,38.00,-11.00,38.00,-16.00,39.00,-11.00,38.00,-11.00,38.00,-10.00,38.00,-10.00,37.00,-14.00,37.00,-14.00,38.00,-16.00,38.00,-18.00,38.00,-18.00,39.00,-18.00,40.00,-18.00,41.00,-17.00,41.00,-18.00,42.00,-17.00,42.00,-18.00,42.00,-18.00,42.00,-18.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2, 0.00, 0.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,34.00,-15.00,33.00,-16.00,34.00,-14.00,35.00,-14.00,35.00,-14.00,36.00,-14.00,36.00,-14.00,37.00,-14.00,38.00,-15.00,38.00,-14.00,39.00,-13.00,40.00,-9.00,40.00,-10.00,40.00,-12.00,41.00,-12.00,42.00,-13.00,43.00,-16.00,43.00,-17.00,43.00,-17.00,45.00,-18.00,45.00,-18.00,45.00,-18.00,44.00,-19.00,44.00,-18.00,44.00,-18.00,44.00,-18.00,44.00,-18.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
3, 0.00, 0.00,38.00,-14.00,38.00,-14.00,38.00,-14.00,38.00,-14.00,38.00,-14.00,38.00,-14.00,38.00,-14.00,38.00,-14.00,38.00,-14.00,38.00,-16.00,39.00,-14.00,39.00,-17.00,39.00,-17.00,40.00,-12.00,39.00,-12.00,38.00,-17.00,39.00,-12.00,39.00,-11.00,39.00,-9.00,39.00,-10.00,39.00,-13.00,39.00,-13.00,40.00,-16.00,41.00,-17.00,41.00,-17.00,44.00,-17.00,45.00,-18.00,45.00,-19.00,45.00,-20.00,44.00,-21.00,44.00,-21.00,44.00,-21.00,44.00,-21.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
4, 0.00, 0.00,36.00,-20.00,36.00,-20.00,36.00,-20.00,36.00,-20.00,36.00,-20.00,35.00,-20.00,35.00,-20.00,35.00,-20.00,35.00,-19.00,35.00,-20.00,35.00,-20.00,36.00,-19.00,36.00,-18.00,37.00,-15.00,38.00,-15.00,37.00,-18.00,38.00,-14.00,38.00,-14.00,38.00,-12.00,37.00,-18.00,37.00,-18.00,37.00,-18.00,37.00,-21.00,37.00,-21.00,38.00,-23.00,38.00,-20.00,39.00,-22.00,39.00,-24.00,39.00,-22.00,38.00,-22.00,39.00,-22.00,39.00,-22.00,39.00,-22.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5, 0.00, 0.00,36.00,-20.00,36.00,-20.00,36.00,-20.00,36.00,-20.00,36.00,-20.00,35.00,-20.00,35.00,-19.00,34.00,-19.00,33.00,-20.00,34.00,-16.00,32.00,-22.00,32.00,-21.00,33.00,-18.00,32.00,-19.00,32.00,-25.00,32.00,-22.00,32.00,-21.00,32.00,-21.00,33.00,-19.00,33.00,-20.00,33.00,-25.00,34.00,-22.00,34.00,-28.00,34.00,-28.00,36.00,-29.00,34.00,-23.00,39.00,-26.00,42.00,-25.00,42.00,-24.00,41.00,-29.00,41.00,-29.00,41.00,-29.00,41.00,-29.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6, 0.00, 0.00,28.00,-26.00,28.00,-26.00,28.00,-26.00,28.00,-26.00,28.00,-26.00,29.00,-24.00,29.00,-24.00,30.00,-23.00,30.00,-23.00,31.00,-23.00,32.00,-24.00,33.00,-23.00,33.00,-25.00,33.00,-20.00,32.00,-26.00,32.00,-22.00,31.00,-22.00,30.00,-25.00,30.00,-26.00,31.00,-26.00,31.00,-27.00,32.00,-30.00,33.00,-32.00,33.00,-32.00,36.00,-32.00,36.00,-34.00,31.00,-31.00,35.00,-33.00,34.00,-34.00,34.00,-34.00,34.00,-34.00,34.00,-34.00,34.00,-34.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
7, 0.00, 0.00,25.00,-29.00,25.00,-29.00,25.00,-29.00,25.00,-29.00,25.00,-29.00,25.00,-29.00,26.00,-28.00,26.00,-27.00,27.00,-26.00,28.00,-24.00,27.00,-29.00,28.00,-30.00,30.00,-24.00,30.00,-25.00,30.00,-31.00,32.00,-25.00,31.00,-25.00,31.00,-23.00,30.00,-23.00,28.00,-27.00,27.00,-27.00,28.00,-29.00,28.00,-31.00,28.00,-31.00,30.00,-32.00,31.00,-31.00,31.00,-31.00,31.00,-33.00,31.00,-34.00,32.00,-36.00,32.00,-36.00,32.00,-36.00,32.00,-36.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
8, 0.00, 0.00,24.00,-31.00,24.00,-31.00,24.00,-31.00,24.00,-31.00,24.00,-31.00,24.00,-30.00,24.00,-29.00,24.00,-29.00,24.00,-29.00,25.00,-29.00,25.00,-31.00,26.00,-30.00,27.00,-28.00,27.00,-28.00,27.00,-29.00,28.00,-28.00,27.00,-28.00,27.00,-25.00,26.00,-31.00,26.00,-31.00,26.00,-29.00,26.00,-35.00,26.00,-36.00,26.00,-36.00,27.00,-38.00,29.00,-38.00,29.00,-38.00,29.00,-38.00,29.00,-38.00,29.00,-37.00,29.00,-37.00,29.00,-37.00,29.00,-37.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
9, 0.00, 0.00,20.00,-34.00,20.00,-34.00,20.00,-34.00,20.00,-34.00,20.00,-34.00,19.00,-34.00,18.00,-34.00,19.00,-32.00,18.00,-33.00,19.00,-32.00,20.00,-30.00,21.00,-30.00,22.00,-27.00,22.00,-32.00,22.00,-31.00,22.00,-30.00,22.00,-29.00,22.00,-25.00,21.00,-32.00,21.00,-32.00,22.00,-32.00,23.00,-35.00,23.00,-35.00,24.00,-37.00,24.00,-35.00,25.00,-35.00,25.00,-34.00,25.00,-34.00,25.00,-34.00,25.00,-34.00,26.00,-29.00,26.00,-29.00,26.00,-29.00,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
